consumo_id,registro_id,fila_origen,cliente_producto_id,cliente_id,producto,fecha_consumo,categoria_consumo,monto_consumo,canal,consumo_outlier_iqr
CON-004438,REG-004438,4438,C000775__TARJETA_CREDITO,C000775,Tarjeta de Crédito,2026-06-21,Fuel,21.25,App,False
CON-005833,REG-005833,5833,C001718__TARJETA_CREDITO,C001718,Tarjeta de Crédito,2026-06-21,Streaming,16.39,POS,False
CON-006503,REG-006503,6503,C001628__TARJETA_CREDITO,C001628,Tarjeta de Crédito,2026-06-21,Travel,21.69,Branch,False
CON-007499,REG-007499,7499,C002061__TARJETA_CREDITO,C002061,Tarjeta de Crédito,2026-06-21,Food,53.11,POS,False
CON-007615,REG-007615,7615,C002056__TARJETA_CREDITO,C002056,Tarjeta de Crédito,2026-06-21,Technology,148.16,App,False
CON-008578,REG-008578,8578,C002172__TARJETA_CREDITO,C002172,Tarjeta de Crédito,2026-06-21,Food,19.90,POS,False
CON-009058,REG-009058,9058,C000134__TARJETA_CREDITO,C000134,Tarjeta de Crédito,2026-06-21,Streaming,8.05,App,False
CON-009248,REG-009248,9248,C001683__TARJETA_CREDITO,C001683,Tarjeta de Crédito,2026-06-21,Travel,33.33,POS,False
CON-010112,REG-010112,10112,C001846__TARJETA_CREDITO,C001846,Tarjeta de Crédito,2026-06-21,Others,45.44,App,False
CON-011061,REG-011061,11061,C001937__TARJETA_CREDITO,C001937,Tarjeta de Crédito,2026-06-21,Fuel,96.97,POS,False
CON-011270,REG-011270,11270,C000147__TARJETA_CREDITO,C000147,Tarjeta de Crédito,2026-06-21,Fuel,98.03,App,False
CON-013182,REG-013182,13182,C000624__TARJETA_CREDITO,C000624,Tarjeta de Crédito,2026-06-21,Supermarket,165.87,POS,False
CON-014457,REG-014457,14457,C002064__TARJETA_CREDITO,C002064,Tarjeta de Crédito,2026-06-21,Technology,41.82,POS,False
CON-014860,REG-014860,14860,C000387__TARJETA_CREDITO,C000387,Tarjeta de Crédito,2026-06-21,Streaming,84.74,Web,False
CON-016266,REG-016266,16266,C000991__TARJETA_CREDITO,C000991,Tarjeta de Crédito,2026-06-21,Travel,55.86,Web,False
CON-016393,REG-016393,16393,C001043__TARJETA_CREDITO,C001043,Tarjeta de Crédito,2026-06-21,Travel,51.29,App,False
CON-017258,REG-017258,17258,C001637__TARJETA_CREDITO,C001637,Tarjeta de Crédito,2026-06-21,Travel,17.36,POS,False
CON-017610,REG-017610,17610,C001522__TARJETA_CREDITO,C001522,Tarjeta de Crédito,2026-06-21,Streaming,56.17,App,False
CON-018175,REG-018175,18175,C000589__TARJETA_CREDITO,C000589,Tarjeta de Crédito,2026-06-21,Technology,90.27,POS,False
CON-018454,REG-018454,18454,C000188__TARJETA_CREDITO,C000188,Tarjeta de Crédito,2026-06-21,Travel,21.35,Branch,False
CON-021299,REG-021299,21299,C000827__TARJETA_CREDITO,C000827,Tarjeta de Crédito,2026-06-21,Supermarket,210.62,POS,False
CON-000049,REG-000049,49,C000012__TARJETA_CREDITO,C000012,Tarjeta de Crédito,2026-06-22,Technology,30.01,Web,False
CON-000547,REG-000547,547,C001637__TARJETA_CREDITO,C001637,Tarjeta de Crédito,2026-06-22,Others,94.46,App,False
CON-000612,REG-000612,612,C000704__TARJETA_CREDITO,C000704,Tarjeta de Crédito,2026-06-22,Technology,10.55,ATM,False
CON-001487,REG-001487,1487,C001672__TARJETA_CREDITO,C001672,Tarjeta de Crédito,2026-06-22,Food,148.16,Branch,False
CON-002182,REG-002182,2182,C000170__TARJETA_CREDITO,C000170,Tarjeta de Crédito,2026-06-22,Travel,48.90,Web,False
CON-003802,REG-003802,3802,C000179__TARJETA_CREDITO,C000179,Tarjeta de Crédito,2026-06-22,Technology,219.48,Web,False
CON-003997,REG-003997,3997,C001901__TARJETA_CREDITO,C001901,Tarjeta de Crédito,2026-06-22,Entertainment,261.22,Web,False
CON-007063,REG-007063,7063,C000444__TARJETA_CREDITO,C000444,Tarjeta de Crédito,2026-06-22,Food,65.29,POS,False
CON-008653,REG-008653,8653,C001426__TARJETA_CREDITO,C001426,Tarjeta de Crédito,2026-06-22,Streaming,238.58,POS,False
CON-008682,REG-008682,8682,C000726__TARJETA_CREDITO,C000726,Tarjeta de Crédito,2026-06-22,Supermarket,56.85,POS,False
CON-009555,REG-009555,9555,C001498__TARJETA_CREDITO,C001498,Tarjeta de Crédito,2026-06-22,Travel,173.89,POS,False
CON-011478,REG-011478,11478,C000586__TARJETA_CREDITO,C000586,Tarjeta de Crédito,2026-06-22,Entertainment,138.85,Branch,False
CON-012252,REG-012252,12252,C002121__TARJETA_CREDITO,C002121,Tarjeta de Crédito,2026-06-22,Streaming,91.12,App,False
CON-013209,REG-013209,13209,C000981__TARJETA_CREDITO,C000981,Tarjeta de Crédito,2026-06-22,Health,34.07,POS,False
CON-013219,REG-013219,13219,C000367__TARJETA_CREDITO,C000367,Tarjeta de Crédito,2026-06-22,Entertainment,124.83,Web,False
CON-015592,REG-015592,15592,C001993__TARJETA_CREDITO,C001993,Tarjeta de Crédito,2026-06-22,Technology,31.88,Branch,False
CON-016162,REG-016162,16162,C000348__TARJETA_CREDITO,C000348,Tarjeta de Crédito,2026-06-22,Food,261.29,Web,False
CON-016354,REG-016354,16354,C001250__TARJETA_CREDITO,C001250,Tarjeta de Crédito,2026-06-22,Food,20.80,App,False
CON-017507,REG-017507,17507,C001101__TARJETA_CREDITO,C001101,Tarjeta de Crédito,2026-06-22,Streaming,127.62,App,False
CON-018061,REG-018061,18061,C001982__TARJETA_CREDITO,C001982,Tarjeta de Crédito,2026-06-22,Entertainment,27.44,POS,False
CON-018878,REG-018878,18878,C000630__TARJETA_CREDITO,C000630,Tarjeta de Crédito,2026-06-22,Fuel,604.33,POS,True
CON-019152,REG-019152,19152,C000431__TARJETA_CREDITO,C000431,Tarjeta de Crédito,2026-06-22,Technology,46.08,POS,False
CON-021094,REG-021094,21094,C001073__TARJETA_CREDITO,C001073,Tarjeta de Crédito,2026-06-22,Health,203.48,POS,False
CON-021874,REG-021874,21874,C002104__TARJETA_CREDITO,C002104,Tarjeta de Crédito,2026-06-22,Food,359.53,POS,True
CON-001226,REG-001226,1226,C002038__TARJETA_CREDITO,C002038,Tarjeta de Crédito,2026-06-23,Technology,128.23,Branch,False
CON-001846,REG-001846,1846,C000679__TARJETA_CREDITO,C000679,Tarjeta de Crédito,2026-06-23,Others,83.12,POS,False
CON-002468,REG-002468,2468,C001673__TARJETA_CREDITO,C001673,Tarjeta de Crédito,2026-06-23,Food,26.04,POS,False
CON-002523,REG-002523,2523,C000835__TARJETA_CREDITO,C000835,Tarjeta de Crédito,2026-06-23,Travel,8.73,POS,False
CON-003427,REG-003427,3427,C000670__TARJETA_CREDITO,C000670,Tarjeta de Crédito,2026-06-23,Fuel,37.41,POS,False
CON-003742,REG-003742,3742,C001816__TARJETA_CREDITO,C001816,Tarjeta de Crédito,2026-06-23,Education,123.14,POS,False
CON-004919,REG-004919,4919,C000030__TARJETA_CREDITO,C000030,Tarjeta de Crédito,2026-06-23,Supermarket,159.95,POS,False
CON-005495,REG-005495,5495,C001642__TARJETA_CREDITO,C001642,Tarjeta de Crédito,2026-06-23,Travel,360.57,POS,True
CON-005914,REG-005914,5914,C000122__TARJETA_CREDITO,C000122,Tarjeta de Crédito,2026-06-23,Entertainment,100.46,POS,False
CON-006258,REG-006258,6258,C001902__TARJETA_CREDITO,C001902,Tarjeta de Crédito,2026-06-23,Supermarket,57.13,POS,False
CON-006560,REG-006560,6560,C000399__TARJETA_CREDITO,C000399,Tarjeta de Crédito,2026-06-23,Streaming,34.29,POS,False
CON-006911,REG-006911,6911,C001371__TARJETA_CREDITO,C001371,Tarjeta de Crédito,2026-06-23,Food,327.31,POS,True
CON-008234,REG-008234,8234,C000885__TARJETA_CREDITO,C000885,Tarjeta de Crédito,2026-06-23,Food,227.87,Branch,False
CON-009162,REG-009162,9162,C002188__TARJETA_CREDITO,C002188,Tarjeta de Crédito,2026-06-23,Streaming,56.94,App,False
CON-013198,REG-013198,13198,C000340__TARJETA_CREDITO,C000340,Tarjeta de Crédito,2026-06-23,Education,60.92,App,False
CON-013718,REG-013718,13718,C001539__TARJETA_CREDITO,C001539,Tarjeta de Crédito,2026-06-23,Health,17.21,Web,False
CON-013753,REG-013753,13753,C001537__TARJETA_CREDITO,C001537,Tarjeta de Crédito,2026-06-23,Technology,98.10,App,False
CON-014716,REG-014716,14716,C000703__TARJETA_CREDITO,C000703,Tarjeta de Crédito,2026-06-23,Education,190.30,Web,False
CON-014858,REG-014858,14858,C001129__TARJETA_CREDITO,C001129,Tarjeta de Crédito,2026-06-23,Food,48.01,POS,False
CON-016010,REG-016010,16010,C001851__TARJETA_CREDITO,C001851,Tarjeta de Crédito,2026-06-23,Food,75.35,POS,False
CON-017788,REG-017788,17788,C001465__TARJETA_CREDITO,C001465,Tarjeta de Crédito,2026-06-23,Streaming,240.72,Web,False
CON-018770,REG-018770,18770,C000467__TARJETA_CREDITO,C000467,Tarjeta de Crédito,2026-06-23,Technology,66.28,App,False
CON-018797,REG-018797,18797,C001420__TARJETA_CREDITO,C001420,Tarjeta de Crédito,2026-06-23,Fuel,37.23,POS,False
CON-019785,REG-019785,19785,C000234__TARJETA_CREDITO,C000234,Tarjeta de Crédito,2026-06-23,Travel,38.21,POS,False
CON-020673,REG-020673,20673,C001601__TARJETA_CREDITO,C001601,Tarjeta de Crédito,2026-06-23,Food,23.33,Web,False
CON-021088,REG-021088,21088,C001011__TARJETA_CREDITO,C001011,Tarjeta de Crédito,2026-06-23,Streaming,115.32,POS,False
CON-022321,REG-022321,22321,C001592__TARJETA_CREDITO,C001592,Tarjeta de Crédito,2026-06-23,Entertainment,86.08,POS,False
CON-000111,REG-000111,111,C001995__TARJETA_CREDITO,C001995,Tarjeta de Crédito,2026-06-24,Supermarket,36.18,POS,False
CON-000581,REG-000581,581,C001949__TARJETA_CREDITO,C001949,Tarjeta de Crédito,2026-06-24,Entertainment,32.30,Web,False
CON-001868,REG-001868,1868,C000345__TARJETA_CREDITO,C000345,Tarjeta de Crédito,2026-06-24,Food,86.87,Web,False
CON-002163,REG-002163,2163,C001039__TARJETA_CREDITO,C001039,Tarjeta de Crédito,2026-06-24,Streaming,132.82,Branch,False
CON-002727,REG-002727,2727,C001202__TARJETA_CREDITO,C001202,Tarjeta de Crédito,2026-06-24,Travel,110.69,Web,False
CON-004173,REG-004173,4173,C001527__TARJETA_CREDITO,C001527,Tarjeta de Crédito,2026-06-24,Technology,128.22,POS,False
CON-006067,REG-006067,6067,C000501__TARJETA_CREDITO,C000501,Tarjeta de Crédito,2026-06-24,Entertainment,725.13,Web,True
CON-006320,REG-006320,6320,C001808__TARJETA_CREDITO,C001808,Tarjeta de Crédito,2026-06-24,Others,458.36,POS,True
CON-006761,REG-006761,6761,C001313__TARJETA_CREDITO,C001313,Tarjeta de Crédito,2026-06-24,Supermarket,158.95,Branch,False
CON-006895,REG-006895,6895,C000417__TARJETA_CREDITO,C000417,Tarjeta de Crédito,2026-06-24,Technology,27.09,POS,False
CON-009961,REG-009961,9961,C000409__TARJETA_CREDITO,C000409,Tarjeta de Crédito,2026-06-24,Supermarket,147.75,App,False
CON-010142,REG-010142,10142,C001536__TARJETA_CREDITO,C001536,Tarjeta de Crédito,2026-06-24,Food,176.54,POS,False
CON-012604,REG-012604,12604,C000767__TARJETA_CREDITO,C000767,Tarjeta de Crédito,2026-06-24,Supermarket,30.59,Branch,False
CON-013941,REG-013941,13941,C001258__TARJETA_CREDITO,C001258,Tarjeta de Crédito,2026-06-24,Travel,32.64,POS,False
CON-013990,REG-013990,13990,C001271__TARJETA_CREDITO,C001271,Tarjeta de Crédito,2026-06-24,Technology,86.47,Web,False
CON-014640,REG-014640,14640,C001885__TARJETA_CREDITO,C001885,Tarjeta de Crédito,2026-06-24,Food,71.54,App,False
CON-016375,REG-016375,16375,C001692__TARJETA_CREDITO,C001692,Tarjeta de Crédito,2026-06-24,Supermarket,32.62,POS,False
CON-016970,REG-016970,16970,C000611__TARJETA_CREDITO,C000611,Tarjeta de Crédito,2026-06-24,Supermarket,418.78,POS,True
CON-017543,REG-017543,17543,C001255__TARJETA_CREDITO,C001255,Tarjeta de Crédito,2026-06-24,Supermarket,52.19,Web,False
CON-017896,REG-017896,17896,C001138__TARJETA_CREDITO,C001138,Tarjeta de Crédito,2026-06-24,Travel,58.41,Branch,False
CON-017929,REG-017929,17929,C001371__TARJETA_CREDITO,C001371,Tarjeta de Crédito,2026-06-24,Food,328.06,App,True
CON-018975,REG-018975,18975,C001409__TARJETA_CREDITO,C001409,Tarjeta de Crédito,2026-06-24,Food,185.36,App,False
CON-022341,REG-022341,22341,C000274__TARJETA_CREDITO,C000274,Tarjeta de Crédito,2026-06-24,Entertainment,186.10,POS,False
CON-000979,REG-000979,979,C001168__TARJETA_CREDITO,C001168,Tarjeta de Crédito,2026-06-25,Streaming,243.92,POS,False
CON-001235,REG-001235,1235,C001445__TARJETA_CREDITO,C001445,Tarjeta de Crédito,2026-06-25,Health,9.72,POS,False
CON-001842,REG-001842,1842,C001928__TARJETA_CREDITO,C001928,Tarjeta de Crédito,2026-06-25,Supermarket,35.57,Web,False
CON-003548,REG-003548,3548,C001540__TARJETA_CREDITO,C001540,Tarjeta de Crédito,2026-06-25,Streaming,55.98,POS,False
CON-004245,REG-004245,4245,C001095__TARJETA_CREDITO,C001095,Tarjeta de Crédito,2026-06-25,Food,122.79,POS,False
CON-004361,REG-004361,4361,C000253__TARJETA_CREDITO,C000253,Tarjeta de Crédito,2026-06-25,Others,70.55,Web,False
CON-006378,REG-006378,6378,C001531__TARJETA_CREDITO,C001531,Tarjeta de Crédito,2026-06-25,Others,163.30,App,False
CON-006599,REG-006599,6599,C001965__TARJETA_CREDITO,C001965,Tarjeta de Crédito,2026-06-25,Health,193.14,Web,False
CON-006767,REG-006767,6767,C000510__TARJETA_CREDITO,C000510,Tarjeta de Crédito,2026-06-25,Food,36.98,POS,False
CON-008490,REG-008490,8490,C001287__TARJETA_CREDITO,C001287,Tarjeta de Crédito,2026-06-25,Others,871.53,Web,True
CON-010052,REG-010052,10052,C000147__TARJETA_CREDITO,C000147,Tarjeta de Crédito,2026-06-25,Technology,63.51,App,False
CON-010202,REG-010202,10202,C001898__TARJETA_CREDITO,C001898,Tarjeta de Crédito,2026-06-25,Food,91.40,POS,False
CON-010460,REG-010460,10460,C000563__TARJETA_CREDITO,C000563,Tarjeta de Crédito,2026-06-25,Food,145.09,POS,False
CON-010778,REG-010778,10778,C001351__TARJETA_CREDITO,C001351,Tarjeta de Crédito,2026-06-25,Supermarket,59.53,POS,False
CON-011649,REG-011649,11649,C001079__TARJETA_CREDITO,C001079,Tarjeta de Crédito,2026-06-25,Others,41.27,App,False
CON-012274,REG-012274,12274,C001134__TARJETA_CREDITO,C001134,Tarjeta de Crédito,2026-06-25,Food,195.47,Web,False
CON-013135,REG-013135,13135,C000797__TARJETA_CREDITO,C000797,Tarjeta de Crédito,2026-06-25,Supermarket,32.68,POS,False
CON-014862,REG-014862,14862,C000164__TARJETA_CREDITO,C000164,Tarjeta de Crédito,2026-06-25,Food,36.15,Web,False
CON-015409,REG-015409,15409,C000345__TARJETA_CREDITO,C000345,Tarjeta de Crédito,2026-06-25,Supermarket,31.44,POS,False
CON-018645,REG-018645,18645,C001616__TARJETA_CREDITO,C001616,Tarjeta de Crédito,2026-06-25,Travel,81.34,POS,False
CON-019629,REG-019629,19629,C000566__TARJETA_CREDITO,C000566,Tarjeta de Crédito,2026-06-25,Technology,21.06,Web,False
CON-020071,REG-020071,20071,C001737__TARJETA_CREDITO,C001737,Tarjeta de Crédito,2026-06-25,Streaming,131.25,Web,False
CON-020339,REG-020339,20339,C000124__TARJETA_CREDITO,C000124,Tarjeta de Crédito,2026-06-25,Travel,19.26,App,False
CON-020359,REG-020359,20359,C001885__TARJETA_CREDITO,C001885,Tarjeta de Crédito,2026-06-25,Entertainment,36.40,POS,False
CON-021878,REG-021878,21878,C000024__TARJETA_CREDITO,C000024,Tarjeta de Crédito,2026-06-25,Entertainment,16.79,POS,False
CON-022276,REG-022276,22276,C002146__TARJETA_CREDITO,C002146,Tarjeta de Crédito,2026-06-25,Supermarket,39.18,App,False
CON-000381,REG-000381,381,C000976__TARJETA_CREDITO,C000976,Tarjeta de Crédito,2026-06-26,Entertainment,289.13,POS,False
CON-000601,REG-000601,601,C000417__TARJETA_CREDITO,C000417,Tarjeta de Crédito,2026-06-26,Food,24.17,Branch,False
CON-002367,REG-002367,2367,C000146__TARJETA_CREDITO,C000146,Tarjeta de Crédito,2026-06-26,Streaming,66.09,Web,False
CON-004129,REG-004129,4129,C002115__TARJETA_CREDITO,C002115,Tarjeta de Crédito,2026-06-26,Supermarket,23.20,App,False
CON-004201,REG-004201,4201,C000319__TARJETA_CREDITO,C000319,Tarjeta de Crédito,2026-06-26,Food,45.97,POS,False
CON-004676,REG-004676,4676,C000347__TARJETA_CREDITO,C000347,Tarjeta de Crédito,2026-06-26,Entertainment,33.68,POS,False
CON-004788,REG-004788,4788,C001668__TARJETA_CREDITO,C001668,Tarjeta de Crédito,2026-06-26,Streaming,282.85,Web,False
CON-005279,REG-005279,5279,C001680__TARJETA_CREDITO,C001680,Tarjeta de Crédito,2026-06-26,Others,256.21,App,False
CON-005637,REG-005637,5637,C000984__TARJETA_CREDITO,C000984,Tarjeta de Crédito,2026-06-26,Food,22.68,Branch,False
CON-006326,REG-006326,6326,C001571__TARJETA_CREDITO,C001571,Tarjeta de Crédito,2026-06-26,Others,41.21,Web,False
CON-006598,REG-006598,6598,C000838__TARJETA_CREDITO,C000838,Tarjeta de Crédito,2026-06-26,Travel,450.43,POS,True
CON-007184,REG-007184,7184,C002093__TARJETA_CREDITO,C002093,Tarjeta de Crédito,2026-06-26,Technology,206.96,POS,False
CON-007536,REG-007536,7536,C001082__TARJETA_CREDITO,C001082,Tarjeta de Crédito,2026-06-26,Food,55.96,App,False
CON-008100,REG-008100,8100,C000941__TARJETA_CREDITO,C000941,Tarjeta de Crédito,2026-06-26,Technology,56.38,POS,False
CON-009386,REG-009386,9386,C000340__TARJETA_CREDITO,C000340,Tarjeta de Crédito,2026-06-26,Streaming,93.24,Web,False
CON-010077,REG-010077,10077,C000325__TARJETA_CREDITO,C000325,Tarjeta de Crédito,2026-06-26,Others,8.08,POS,False
CON-011199,REG-011199,11199,C001006__TARJETA_CREDITO,C001006,Tarjeta de Crédito,2026-06-26,Others,19.96,POS,False
CON-012786,REG-012786,12786,C002107__TARJETA_CREDITO,C002107,Tarjeta de Crédito,2026-06-26,Entertainment,79.65,POS,False
CON-012879,REG-012879,12879,C000420__TARJETA_CREDITO,C000420,Tarjeta de Crédito,2026-06-26,Education,14.50,Web,False
CON-013295,REG-013295,13295,C001932__TARJETA_CREDITO,C001932,Tarjeta de Crédito,2026-06-26,Travel,1042.91,POS,True
CON-013896,REG-013896,13896,C000334__TARJETA_CREDITO,C000334,Tarjeta de Crédito,2026-06-26,Food,39.85,App,False
CON-014417,REG-014417,14417,C002093__TARJETA_CREDITO,C002093,Tarjeta de Crédito,2026-06-26,Health,85.85,POS,False
CON-014616,REG-014616,14616,C000207__TARJETA_CREDITO,C000207,Tarjeta de Crédito,2026-06-26,Travel,117.85,POS,False
CON-015064,REG-015064,15064,C000311__TARJETA_CREDITO,C000311,Tarjeta de Crédito,2026-06-26,Food,330.49,Branch,True
CON-015372,REG-015372,15372,C001944__TARJETA_CREDITO,C001944,Tarjeta de Crédito,2026-06-26,Travel,98.23,POS,False
CON-017420,REG-017420,17420,C001331__TARJETA_CREDITO,C001331,Tarjeta de Crédito,2026-06-26,Fuel,347.96,POS,True
CON-018757,REG-018757,18757,C001222__TARJETA_CREDITO,C001222,Tarjeta de Crédito,2026-06-26,Technology,50.68,Web,False
CON-018831,REG-018831,18831,C001590__TARJETA_CREDITO,C001590,Tarjeta de Crédito,2026-06-26,Education,59.34,Branch,False
CON-021740,REG-021740,21740,C001010__TARJETA_CREDITO,C001010,Tarjeta de Crédito,2026-06-26,Travel,77.23,POS,False
CON-021873,REG-021873,21873,C000007__TARJETA_CREDITO,C000007,Tarjeta de Crédito,2026-06-26,Travel,214.30,POS,False
CON-021973,REG-021973,21973,C002185__TARJETA_CREDITO,C002185,Tarjeta de Crédito,2026-06-26,Food,141.83,ATM,False
CON-022240,REG-022240,22240,C001333__TARJETA_CREDITO,C001333,Tarjeta de Crédito,2026-06-26,Supermarket,72.02,POS,False
CON-003467,REG-003467,3467,C001241__TARJETA_CREDITO,C001241,Tarjeta de Crédito,2026-06-27,Food,84.91,POS,False
CON-003690,REG-003690,3690,C001358__TARJETA_CREDITO,C001358,Tarjeta de Crédito,2026-06-27,Food,69.08,POS,False
CON-004216,REG-004216,4216,C002053__TARJETA_CREDITO,C002053,Tarjeta de Crédito,2026-06-27,Others,244.47,POS,False
CON-006002,REG-006002,6002,C001423__TARJETA_CREDITO,C001423,Tarjeta de Crédito,2026-06-27,Travel,19.10,POS,False
CON-006916,REG-006916,6916,C001247__TARJETA_CREDITO,C001247,Tarjeta de Crédito,2026-06-27,Food,42.76,POS,False
CON-007086,REG-007086,7086,C001712__TARJETA_CREDITO,C001712,Tarjeta de Crédito,2026-06-27,Technology,251.04,POS,False
CON-010294,REG-010294,10294,C000540__TARJETA_CREDITO,C000540,Tarjeta de Crédito,2026-06-27,Supermarket,51.14,ATM,False
CON-010677,REG-010677,10677,C001059__TARJETA_CREDITO,C001059,Tarjeta de Crédito,2026-06-27,Supermarket,235.82,Web,False
CON-010840,REG-010840,10840,C000050__TARJETA_CREDITO,C000050,Tarjeta de Crédito,2026-06-27,Others,2.23,Branch,False
CON-011496,REG-011496,11496,C000093__TARJETA_CREDITO,C000093,Tarjeta de Crédito,2026-06-27,Health,19.62,POS,False
CON-013314,REG-013314,13314,C000589__TARJETA_CREDITO,C000589,Tarjeta de Crédito,2026-06-27,Health,68.51,App,False
CON-015232,REG-015232,15232,C000191__TARJETA_CREDITO,C000191,Tarjeta de Crédito,2026-06-27,Travel,44.71,POS,False
CON-016445,REG-016445,16445,C001456__TARJETA_CREDITO,C001456,Tarjeta de Crédito,2026-06-27,Food,72.03,App,False
CON-016558,REG-016558,16558,C002087__TARJETA_CREDITO,C002087,Tarjeta de Crédito,2026-06-27,Streaming,45.41,POS,False
CON-018655,REG-018655,18655,C001341__TARJETA_CREDITO,C001341,Tarjeta de Crédito,2026-06-27,Health,116.32,POS,False
CON-019210,REG-019210,19210,C002132__TARJETA_CREDITO,C002132,Tarjeta de Crédito,2026-06-27,Technology,79.31,App,False
CON-019434,REG-019434,19434,C002179__TARJETA_CREDITO,C002179,Tarjeta de Crédito,2026-06-27,Travel,66.46,POS,False
CON-020479,REG-020479,20479,C000356__TARJETA_CREDITO,C000356,Tarjeta de Crédito,2026-06-27,Food,50.90,POS,False
CON-021087,REG-021087,21087,C002013__TARJETA_CREDITO,C002013,Tarjeta de Crédito,2026-06-27,Supermarket,61.07,App,False
CON-021546,REG-021546,21546,C000759__TARJETA_CREDITO,C000759,Tarjeta de Crédito,2026-06-27,Food,13.29,Web,False
CON-021570,REG-021570,21570,C000621__TARJETA_CREDITO,C000621,Tarjeta de Crédito,2026-06-27,Health,91.22,Web,False
CON-000362,REG-000362,362,C001536__TARJETA_CREDITO,C001536,Tarjeta de Crédito,2026-06-28,Streaming,203.25,POS,False
CON-000946,REG-000946,946,C001286__TARJETA_CREDITO,C001286,Tarjeta de Crédito,2026-06-28,Streaming,567.72,POS,True
CON-000999,REG-000999,999,C000061__TARJETA_CREDITO,C000061,Tarjeta de Crédito,2026-06-28,Streaming,268.70,Web,False
CON-001515,REG-001515,1515,C001290__TARJETA_CREDITO,C001290,Tarjeta de Crédito,2026-06-28,Technology,89.56,POS,False
CON-002243,REG-002243,2243,C001930__TARJETA_CREDITO,C001930,Tarjeta de Crédito,2026-06-28,Travel,30.79,POS,False
CON-002309,REG-002309,2309,C001488__TARJETA_CREDITO,C001488,Tarjeta de Crédito,2026-06-28,Entertainment,17.66,Web,False
CON-003394,REG-003394,3394,C002134__TARJETA_CREDITO,C002134,Tarjeta de Crédito,2026-06-28,Supermarket,109.98,POS,False
CON-004886,REG-004886,4886,C000152__TARJETA_CREDITO,C000152,Tarjeta de Crédito,2026-06-28,Food,45.59,ATM,False
CON-004948,REG-004948,4948,C001885__TARJETA_CREDITO,C001885,Tarjeta de Crédito,2026-06-28,Food,7.58,App,False
CON-005238,REG-005238,5238,C000448__TARJETA_CREDITO,C000448,Tarjeta de Crédito,2026-06-28,Education,365.63,POS,True
CON-005435,REG-005435,5435,C000424__TARJETA_CREDITO,C000424,Tarjeta de Crédito,2026-06-28,Health,15.05,POS,False
CON-005612,REG-005612,5612,C000400__TARJETA_CREDITO,C000400,Tarjeta de Crédito,2026-06-28,Others,33.56,Branch,False
CON-006003,REG-006003,6003,C000195__TARJETA_CREDITO,C000195,Tarjeta de Crédito,2026-06-28,Technology,8.19,Web,False
CON-006955,REG-006955,6955,C001276__TARJETA_CREDITO,C001276,Tarjeta de Crédito,2026-06-28,Streaming,40.08,Web,False
CON-009274,REG-009274,9274,C001063__TARJETA_CREDITO,C001063,Tarjeta de Crédito,2026-06-28,Supermarket,179.04,POS,False
CON-010298,REG-010298,10298,C000957__TARJETA_CREDITO,C000957,Tarjeta de Crédito,2026-06-28,Others,48.99,App,False
CON-010920,REG-010920,10920,C000637__TARJETA_CREDITO,C000637,Tarjeta de Crédito,2026-06-28,Education,68.39,Web,False
CON-011306,REG-011306,11306,C000952__TARJETA_CREDITO,C000952,Tarjeta de Crédito,2026-06-28,Streaming,340.01,App,True
CON-011395,REG-011395,11395,C001567__TARJETA_CREDITO,C001567,Tarjeta de Crédito,2026-06-28,Supermarket,508.11,POS,True
CON-011471,REG-011471,11471,C001525__TARJETA_CREDITO,C001525,Tarjeta de Crédito,2026-06-28,Health,87.76,Web,False
CON-011684,REG-011684,11684,C000735__TARJETA_CREDITO,C000735,Tarjeta de Crédito,2026-06-28,Fuel,70.03,POS,False
CON-012187,REG-012187,12187,C001595__TARJETA_CREDITO,C001595,Tarjeta de Crédito,2026-06-28,Technology,46.63,POS,False
CON-012868,REG-012868,12868,C001861__TARJETA_CREDITO,C001861,Tarjeta de Crédito,2026-06-28,Health,118.35,Web,False
CON-013114,REG-013114,13114,C001952__TARJETA_CREDITO,C001952,Tarjeta de Crédito,2026-06-28,Travel,75.70,POS,False
CON-013795,REG-013795,13795,C000998__TARJETA_CREDITO,C000998,Tarjeta de Crédito,2026-06-28,Supermarket,1466.85,POS,True
CON-014127,REG-014127,14127,C001011__TARJETA_CREDITO,C001011,Tarjeta de Crédito,2026-06-28,Streaming,31.78,Web,False
CON-014676,REG-014676,14676,C000294__TARJETA_CREDITO,C000294,Tarjeta de Crédito,2026-06-28,Fuel,11.93,POS,False
CON-015929,REG-015929,15929,C002111__TARJETA_CREDITO,C002111,Tarjeta de Crédito,2026-06-28,Fuel,156.36,Branch,False
CON-016000,REG-016000,16000,C000575__TARJETA_CREDITO,C000575,Tarjeta de Crédito,2026-06-28,Others,52.27,POS,False
CON-016975,REG-016975,16975,C000161__TARJETA_CREDITO,C000161,Tarjeta de Crédito,2026-06-28,Streaming,51.77,Web,False
CON-017459,REG-017459,17459,C001948__TARJETA_CREDITO,C001948,Tarjeta de Crédito,2026-06-28,Supermarket,13.81,POS,False
CON-017747,REG-017747,17747,C001309__TARJETA_CREDITO,C001309,Tarjeta de Crédito,2026-06-28,Travel,70.38,App,False
CON-019084,REG-019084,19084,C001869__TARJETA_CREDITO,C001869,Tarjeta de Crédito,2026-06-28,Education,1097.86,POS,True
