cliente_id,nombre_cliente,segmento_cliente,segmentos_observados,cantidad_segmentos_observados,segmento_conflictivo,segmento_metodo_resolucion,ciudad,ciudad_desconocida,ciudad_presento_nulos,edad,ingreso_estimado,es_travel_lover,es_streaming_lover,es_food_lover,es_tech_lover,cantidad_lovers,lovers,lover_principal
C000204,Cliente 0204,PyME,PyME,1,False,unico,Cuenca,False,False,54,1239.60,False,False,False,False,0,,Generalista
C000205,Cliente 0205,Affluent,Affluent,1,False,unico,Loja,False,False,41,1908.82,False,False,False,True,1,Tech Lover,Tech Lover
C000206,Cliente 0206,Mass,Mass,1,False,unico,Quito,False,False,34,1131.13,False,False,False,False,0,,Sin información transaccional
C000207,Cliente 0207,Premium,Premium,1,False,unico,Cuenca,False,False,39,3319.89,True,False,False,False,1,Travel Lover,Travel Lover
C000208,Cliente 0208,Joven,Joven,1,False,unico,Manta,False,False,35,436.36,False,False,False,False,0,,Sin información transaccional
C000209,Cliente 0209,Joven,Joven,1,False,unico,Quito,False,False,48,931.16,False,False,False,False,0,,Generalista
C000210,Cliente 0210,PyME,PyME,1,False,unico,Quito,False,False,54,3174.97,False,False,False,False,0,,Sin información transaccional
C000211,Cliente 0211,Mass,Mass,1,False,unico,Manta,False,False,37,1203.00,False,False,True,False,1,Food Lover,Food Lover
C000212,Cliente 0212,Premium,Joven|Premium,2,True,moda,Guayaquil,False,False,41,7047.97,False,False,False,False,0,,Generalista
C000213,Cliente 0213,Affluent,Affluent,1,False,unico,Guayaquil,False,False,39,4846.13,False,False,False,True,1,Tech Lover,Tech Lover
C000214,Cliente 0214,Mass,Mass,1,False,unico,Guayaquil,False,False,32,872.35,False,False,False,False,0,,Generalista
C000215,Cliente 0215,Mass,Mass,1,False,unico,Cuenca,False,False,35,826.91,True,False,False,False,1,Travel Lover,Travel Lover
C000216,Cliente 0216,PyME,PyME,1,False,unico,Guayaquil,False,False,43,2895.72,False,False,True,False,1,Food Lover,Food Lover
C000217,Cliente 0217,Affluent,Affluent,1,False,unico,Cuenca,False,False,40,1401.83,False,False,True,False,1,Food Lover,Food Lover
C000218,Cliente 0218,Joven,Joven,1,False,unico,Guayaquil,False,False,27,567.27,False,True,False,False,1,Streaming Lover,Streaming Lover
C000219,Cliente 0219,PyME,PyME,1,False,unico,Guayaquil,False,False,38,4107.32,False,False,False,False,0,,Sin información transaccional
C000220,Cliente 0220,Mass,Mass,1,False,unico,Guayaquil,False,False,35,713.47,False,False,False,False,0,,Generalista
C000221,Cliente 0221,Mass,Mass,1,False,unico,Guayaquil,False,False,46,1075.39,True,False,False,True,2,Travel Lover|Tech Lover,Tech Lover
C000222,Cliente 0222,Mass,Mass,1,False,unico,Quito,False,False,45,933.02,False,False,False,False,0,,Generalista
C000223,Cliente 0223,Mass,Mass,1,False,unico,Quito,False,False,44,804.31,True,True,False,False,2,Travel Lover|Streaming Lover,Travel Lover
C000224,Cliente 0224,Joven,Joven,1,False,unico,Quito,False,False,29,503.52,False,False,False,False,0,,Generalista
C000225,Cliente 0225,PyME,PyME,1,False,unico,Quito,False,False,46,2189.29,False,False,False,False,0,,Sin información transaccional
C000226,Cliente 0226,Mass,Mass,1,False,unico,Cuenca,False,False,42,897.82,False,False,False,False,0,,Generalista
C000227,Cliente 0227,Mass,Mass,1,False,unico,Cuenca,False,False,23,1267.59,False,False,True,False,1,Food Lover,Food Lover
C000228,Cliente 0228,Affluent,Affluent,1,False,unico,Quito,False,False,31,2041.50,False,False,False,False,0,,Sin información transaccional
C000229,Cliente 0229,Mass,Mass,1,False,unico,Manta,False,False,34,710.86,False,False,False,False,0,,Sin información transaccional
C000230,Cliente 0230,Mass,Mass,1,False,unico,Manta,False,False,45,722.09,True,False,False,False,1,Travel Lover,Travel Lover
C000231,Cliente 0231,Mass,Mass,1,False,unico,Quito,False,False,23,1263.81,False,False,False,False,0,,Sin información transaccional
C000232,Cliente 0232,Affluent,Affluent,1,False,unico,Quito,False,False,34,1953.34,False,False,True,False,1,Food Lover,Food Lover
C000233,Cliente 0233,Mass,Mass,1,False,unico,Guayaquil,False,False,40,846.93,False,False,True,False,1,Food Lover,Food Lover
C000234,Cliente 0234,Joven,Joven,1,False,unico,Manta,False,False,36,638.49,True,False,False,False,1,Travel Lover,Travel Lover
C000235,Cliente 0235,Mass,Mass,1,False,unico,Guayaquil,False,False,21,2087.63,False,False,False,False,0,,Sin información transaccional
C000236,Cliente 0236,Mass,Mass,1,False,unico,Guayaquil,False,False,44,896.24,False,False,False,False,0,,Sin información transaccional
C000237,Cliente 0237,Premium,Premium,1,False,unico,Quito,False,False,58,3209.19,True,False,False,False,1,Travel Lover,Travel Lover
C000238,Cliente 0238,Premium,Premium,1,False,unico,Quito,False,False,26,6381.30,False,False,False,False,0,,Generalista
C000239,Cliente 0239,Premium,Premium,1,False,unico,Guayaquil,False,False,58,5326.97,False,False,False,False,0,,Generalista
C000240,Cliente 0240,Mass,Mass,1,False,unico,Guayaquil,False,False,22,1139.62,True,False,False,False,1,Travel Lover,Travel Lover
C000241,Cliente 0241,Affluent,Affluent,1,False,unico,Loja,False,False,34,2594.07,False,False,False,False,0,,Sin información transaccional
C000242,Cliente 0242,Mass,Mass,1,False,unico,Guayaquil,False,False,33,831.65,False,False,False,False,0,,Sin información transaccional
C000243,Cliente 0243,PyME,PyME,1,False,unico,Guayaquil,False,True,18,1598.36,False,False,False,False,0,,Sin información transaccional
C000244,Cliente 0244,Mass,Mass|Premium,2,True,moda,Guayaquil,False,False,39,1317.44,False,True,False,False,1,Streaming Lover,Streaming Lover
C000245,Cliente 0245,Mass,Mass,1,False,unico,Cuenca,False,False,50,1227.75,False,False,False,False,0,,Sin información transaccional
C000246,Cliente 0246,Mass,Mass,1,False,unico,Quito,False,False,51,1268.00,True,False,False,False,1,Travel Lover,Travel Lover
C000247,Cliente 0247,Premium,Premium,1,False,unico,Ambato,False,False,18,3485.16,False,False,False,False,0,,Sin información transaccional
C000248,Cliente 0248,Affluent,Affluent,1,False,unico,Manta,False,False,27,4412.28,True,False,False,False,1,Travel Lover,Travel Lover
C000249,Cliente 0249,Premium,Affluent|Premium,2,True,moda,Manta,False,False,33,6269.80,False,False,False,False,0,,Generalista
C000250,Cliente 0250,Joven,Joven,1,False,unico,Cuenca,False,False,44,661.63,False,False,False,False,0,,Sin información transaccional
C000251,Cliente 0251,Mass,Mass,1,False,unico,Manta,False,True,51,1535.46,False,False,False,True,1,Tech Lover,Tech Lover
C000252,Cliente 0252,Mass,Mass,1,False,unico,Cuenca,False,False,46,1101.33,True,False,False,False,1,Travel Lover,Travel Lover
C000253,Cliente 0253,PyME,PyME,1,False,unico,Guayaquil,False,False,18,785.98,False,False,False,False,0,,Generalista
C000254,Cliente 0254,Premium,Premium,1,False,unico,Quito,False,False,48,5336.00,False,False,False,False,0,,Sin información transaccional
C000255,Cliente 0255,Mass,Mass,1,False,unico,Cuenca,False,False,50,421.85,True,False,False,False,1,Travel Lover,Travel Lover
C000256,Cliente 0256,Premium,Premium,1,False,unico,Guayaquil,False,False,44,3492.90,False,True,False,False,1,Streaming Lover,Streaming Lover
C000257,Cliente 0257,Mass,Mass,1,False,unico,Guayaquil,False,False,39,651.41,False,False,False,False,0,,Generalista
C000258,Cliente 0258,Mass,Mass,1,False,unico,Quito,False,False,48,1405.36,False,True,False,False,1,Streaming Lover,Streaming Lover
C000259,Cliente 0259,Affluent,Affluent,1,False,unico,Quito,False,False,43,2565.52,False,False,False,False,0,,Sin información transaccional
C000260,Cliente 0260,Joven,Joven,1,False,unico,Guayaquil,False,False,32,516.73,False,False,False,False,0,,Sin información transaccional
C000261,Cliente 0261,Affluent,Affluent,1,False,unico,Cuenca,False,False,27,1648.15,False,False,False,False,0,,Generalista
C000262,Cliente 0262,Joven,Joven,1,False,unico,Loja,False,False,36,423.69,False,False,False,True,1,Tech Lover,Tech Lover
C000263,Cliente 0263,Mass,Mass,1,False,unico,Quito,False,False,41,359.78,False,False,False,True,1,Tech Lover,Tech Lover
C000264,Cliente 0264,PyME,PyME,1,False,unico,Guayaquil,False,False,35,3886.97,False,False,False,False,0,,Sin información transaccional
C000265,Cliente 0265,PyME,PyME,1,False,unico,Quito,False,False,41,1785.79,False,False,False,False,0,,Sin información transaccional
C000266,Cliente 0266,Mass,Mass,1,False,unico,Quito,False,False,37,570.01,False,False,False,False,0,,Generalista
C000267,Cliente 0267,Mass,Mass,1,False,unico,Manta,False,False,37,683.73,False,False,False,False,0,,Generalista
C000268,Cliente 0268,Affluent,Affluent,1,False,unico,Guayaquil,False,False,54,5040.50,False,True,False,False,1,Streaming Lover,Streaming Lover
C000269,Cliente 0269,Mass,Mass,1,False,unico,Cuenca,False,False,18,860.71,False,False,False,False,0,,Generalista
C000270,Cliente 0270,Affluent,Affluent,1,False,unico,Guayaquil,False,False,45,3590.44,False,False,False,False,0,,Generalista
C000271,Cliente 0271,PyME,PyME,1,False,unico,Guayaquil,False,False,38,1861.81,False,True,False,False,1,Streaming Lover,Streaming Lover
C000272,Cliente 0272,Joven,Joven,1,False,unico,Guayaquil,False,False,28,1101.71,False,False,False,False,0,,Sin información transaccional
C000273,Cliente 0273,Mass,Mass,1,False,unico,Loja,False,False,37,947.93,False,False,False,True,1,Tech Lover,Tech Lover
C000274,Cliente 0274,PyME,PyME,1,False,unico,Quito,False,False,36,3106.39,False,False,False,False,0,,Generalista
C000275,Cliente 0275,Mass,Mass,1,False,unico,Guayaquil,False,False,24,1452.64,False,True,False,True,2,Streaming Lover|Tech Lover,Streaming Lover
C000276,Cliente 0276,Mass,Mass,1,False,unico,Quito,False,False,41,647.57,False,True,False,False,1,Streaming Lover,Streaming Lover
C000277,Cliente 0277,Affluent,Affluent,1,False,unico,Quito,False,False,43,1261.04,True,False,False,False,1,Travel Lover,Travel Lover
C000278,Cliente 0278,Mass,Mass,1,False,unico,Ambato,False,False,31,2409.96,False,False,False,False,0,,Sin información transaccional
C000279,Cliente 0279,Mass,Mass,1,False,unico,Cuenca,False,False,45,762.11,False,False,False,False,0,,Sin información transaccional
C000280,Cliente 0280,Premium,Premium,1,False,unico,Loja,False,False,56,3491.98,False,False,False,False,0,,Generalista
C000281,Cliente 0281,PyME,PyME,1,False,unico,Quito,False,False,45,2112.72,False,False,False,False,0,,Sin información transaccional
C000282,Cliente 0282,Mass,Mass,1,False,unico,Manta,False,False,37,1211.62,False,False,False,False,0,,Generalista
C000283,Cliente 0283,Premium,Premium,1,False,unico,Cuenca,False,False,42,4915.73,False,False,False,False,0,,Sin información transaccional
C000284,Cliente 0284,Premium,Premium,1,False,unico,Cuenca,False,False,65,8694.58,False,True,False,False,1,Streaming Lover,Streaming Lover
C000285,Cliente 0285,Mass,Mass,1,False,unico,Guayaquil,False,False,28,841.54,False,False,True,False,1,Food Lover,Food Lover
C000286,Cliente 0286,PyME,PyME,1,False,unico,Quito,False,False,42,1933.85,False,False,False,False,0,,Generalista
C000287,Cliente 0287,Premium,Premium,1,False,unico,Guayaquil,False,True,25,3735.51,False,False,True,True,2,Food Lover|Tech Lover,Tech Lover
C000288,Cliente 0288,Mass,Affluent|Mass,2,True,moda,Guayaquil,False,False,25,658.77,False,False,False,False,0,,Generalista
C000289,Cliente 0289,Joven,Joven,1,False,unico,Loja,False,False,26,545.63,False,True,False,False,1,Streaming Lover,Streaming Lover
C000290,Cliente 0290,Mass,Mass,1,False,unico,Ambato,False,False,47,1427.00,False,False,False,True,1,Tech Lover,Tech Lover
C000291,Cliente 0291,Mass,Mass,1,False,unico,Quito,False,False,35,1079.76,False,True,False,False,1,Streaming Lover,Streaming Lover
C000292,Cliente 0292,Mass,Mass,1,False,unico,Cuenca,False,False,33,366.30,False,False,False,False,0,,Generalista
C000293,Cliente 0293,Mass,Mass,1,False,unico,Guayaquil,False,False,48,751.24,False,False,True,False,1,Food Lover,Food Lover
C000294,Cliente 0294,Joven,Joven,1,False,unico,Guayaquil,False,False,42,544.70,False,False,False,False,0,,Generalista
C000295,Cliente 0295,Mass,Mass,1,False,unico,Ambato,False,False,48,610.83,False,False,False,True,1,Tech Lover,Tech Lover
C000296,Cliente 0296,Premium,Premium,1,False,unico,Quito,False,False,24,3755.33,False,False,False,False,0,,Sin información transaccional
C000297,Cliente 0297,Premium,Premium,1,False,unico,Manta,False,False,23,3243.76,False,False,True,False,1,Food Lover,Food Lover
C000298,Cliente 0298,Joven,Joven,1,False,unico,Manta,False,False,18,785.54,False,False,False,False,0,,Sin información transaccional
C000299,Cliente 0299,Premium,Premium,1,False,unico,Guayaquil,False,False,29,4386.72,True,False,False,False,1,Travel Lover,Travel Lover
C000300,Cliente 0300,Mass,Mass,1,False,unico,Quito,False,False,34,743.79,False,False,False,True,1,Tech Lover,Tech Lover
C000301,Cliente 0301,Joven,Joven,1,False,unico,Cuenca,False,False,59,365.79,False,False,True,False,1,Food Lover,Food Lover
C000302,Cliente 0302,Mass,Mass,1,False,unico,Guayaquil,False,False,51,1101.08,False,False,False,False,0,,Sin información transaccional
C000303,Cliente 0303,Affluent,Affluent,1,False,unico,Guayaquil,False,False,46,2031.33,False,False,False,False,0,,Generalista
C000304,Cliente 0304,Joven,Joven,1,False,unico,Guayaquil,False,False,40,606.73,False,False,True,False,1,Food Lover,Food Lover
C000305,Cliente 0305,Mass,Mass,1,False,unico,Guayaquil,False,False,60,941.84,False,False,True,False,1,Food Lover,Food Lover
C000306,Cliente 0306,Premium,Premium,1,False,unico,Quito,False,False,42,3837.12,False,False,False,False,0,,Generalista
C000307,Cliente 0307,Premium,Premium,1,False,unico,Guayaquil,False,False,58,4532.63,False,False,False,False,0,,Generalista
C000308,Cliente 0308,Affluent,Affluent,1,False,unico,Guayaquil,False,False,35,2728.00,False,False,False,False,0,,Sin información transaccional
C000309,Cliente 0309,Affluent,Affluent,1,False,unico,Quito,False,False,35,3795.65,False,False,False,False,0,,Sin información transaccional
C000310,Cliente 0310,Mass,Mass,1,False,unico,Cuenca,False,False,46,668.95,False,False,False,False,0,,Sin información transaccional
C000311,Cliente 0311,Affluent,Affluent,1,False,unico,Guayaquil,False,False,39,1966.45,True,False,True,False,2,Travel Lover|Food Lover,Food Lover
C000312,Cliente 0312,Mass,Mass|PyME,2,True,moda,Quito,False,False,21,901.93,True,False,True,False,2,Travel Lover|Food Lover,Travel Lover
C000313,Cliente 0313,Mass,Mass,1,False,unico,Quito,False,False,60,925.40,False,False,False,False,0,,Generalista
C000314,Cliente 0314,Premium,Premium,1,False,unico,Loja,False,False,18,3769.96,False,False,False,False,0,,Sin información transaccional
C000315,Cliente 0315,Mass,Mass,1,False,unico,Quito,False,False,33,992.60,False,False,False,False,0,,Sin información transaccional
C000316,Cliente 0316,Mass,Mass,1,False,unico,Quito,False,False,34,984.58,False,False,False,True,1,Tech Lover,Tech Lover
C000317,Cliente 0317,Premium,Premium,1,False,unico,Guayaquil,False,False,50,2356.15,False,False,True,False,1,Food Lover,Food Lover
C000318,Cliente 0318,Mass,Mass,1,False,unico,Ambato,False,False,42,1264.31,True,False,False,False,1,Travel Lover,Travel Lover
C000319,Cliente 0319,Mass,Mass,1,False,unico,Guayaquil,False,False,34,552.26,False,False,False,False,0,,Generalista
C000320,Cliente 0320,Mass,Mass,1,False,unico,Guayaquil,False,False,22,1914.69,False,False,False,True,1,Tech Lover,Tech Lover
C000321,Cliente 0321,Mass,Mass,1,False,unico,Guayaquil,False,False,51,751.80,False,False,True,False,1,Food Lover,Food Lover
C000322,Cliente 0322,Affluent,Affluent,1,False,unico,Quito,False,True,40,1897.67,True,False,False,False,1,Travel Lover,Travel Lover
C000323,Cliente 0323,Joven,Joven,1,False,unico,Guayaquil,False,False,22,627.83,False,False,False,False,0,,Sin información transaccional
C000324,Cliente 0324,Mass,Mass,1,False,unico,Manta,False,False,38,719.65,False,False,True,False,1,Food Lover,Food Lover
C000325,Cliente 0325,Joven,Joven,1,False,unico,Quito,False,True,35,459.53,False,False,False,False,0,,Generalista
C000326,Cliente 0326,Affluent,Affluent,1,False,unico,Quito,False,False,39,2323.50,True,False,False,False,1,Travel Lover,Travel Lover
C000327,Cliente 0327,Mass,Mass,1,False,unico,Cuenca,False,False,45,1028.70,True,False,False,False,1,Travel Lover,Travel Lover
C000328,Cliente 0328,Joven,Joven,1,False,unico,Cuenca,False,False,35,603.41,False,False,False,False,0,,Sin información transaccional
C000329,Cliente 0329,Mass,Mass,1,False,unico,Guayaquil,False,False,27,843.23,False,False,False,False,0,,Sin información transaccional
C000330,Cliente 0330,Mass,Mass,1,False,unico,Quito,False,False,45,413.57,True,False,False,False,1,Travel Lover,Travel Lover
C000331,Cliente 0331,Mass,Mass,1,False,unico,Guayaquil,False,False,34,968.27,False,True,True,False,2,Streaming Lover|Food Lover,Food Lover
C000332,Cliente 0332,Affluent,Affluent,1,False,unico,Guayaquil,False,False,47,2804.31,False,False,False,False,0,,Generalista
C000333,Cliente 0333,Premium,Joven|Mass|Premium,3,True,moda,Cuenca,False,False,34,5129.15,False,False,False,False,0,,Generalista
C000334,Cliente 0334,Mass,Mass,1,False,unico,Guayaquil,False,False,48,788.87,False,False,True,True,2,Food Lover|Tech Lover,Food Lover
C000335,Cliente 0335,PyME,PyME,1,False,unico,Cuenca,False,False,43,3355.55,False,False,False,True,1,Tech Lover,Tech Lover
C000336,Cliente 0336,Mass,Mass,1,False,unico,Guayaquil,False,False,37,835.43,False,False,False,True,1,Tech Lover,Tech Lover
C000337,Cliente 0337,Affluent,Affluent|Premium,2,True,moda,Quito,False,False,41,1778.52,False,False,False,False,0,,Generalista
C000338,Cliente 0338,Mass,Mass,1,False,unico,Quito,False,False,34,1337.42,False,True,False,False,1,Streaming Lover,Streaming Lover
C000339,Cliente 0339,Premium,Premium,1,False,unico,Quito,False,False,38,4009.34,False,False,False,False,0,,Generalista
C000340,Cliente 0340,Affluent,Affluent|Joven,2,True,moda,Guayaquil,False,False,40,1902.78,False,False,False,False,0,,Generalista
C000341,Cliente 0341,Mass,Mass,1,False,unico,Ambato,False,False,31,860.36,False,False,False,False,0,,Generalista
C000342,Cliente 0342,Mass,Mass,1,False,unico,Cuenca,False,False,37,705.84,False,True,False,False,1,Streaming Lover,Streaming Lover
C000343,Cliente 0343,PyME,PyME,1,False,unico,Quito,False,False,33,5926.01,False,False,False,True,1,Tech Lover,Tech Lover
C000344,Cliente 0344,PyME,PyME,1,False,unico,Cuenca,False,False,41,4594.33,False,False,False,False,0,,Generalista
C000345,Cliente 0345,PyME,PyME,1,False,unico,Quito,False,False,36,1694.63,False,False,True,False,1,Food Lover,Food Lover
C000346,Cliente 0346,Mass,Mass,1,False,unico,Guayaquil,False,False,55,1309.99,False,False,False,False,0,,Generalista
C000347,Cliente 0347,Mass,Mass,1,False,unico,Guayaquil,False,False,40,588.77,False,False,False,False,0,,Generalista
C000348,Cliente 0348,Affluent,Affluent,1,False,unico,Guayaquil,False,False,43,4111.28,False,False,True,False,1,Food Lover,Food Lover
C000349,Cliente 0349,Mass,Affluent|Mass,2,True,moda,Guayaquil,False,False,26,1247.85,False,False,True,False,1,Food Lover,Food Lover
C000350,Cliente 0350,Joven,Joven,1,False,unico,Ambato,False,False,51,633.22,False,False,False,False,0,,Sin información transaccional
C000351,Cliente 0351,Mass,Mass,1,False,unico,Loja,False,False,60,629.39,False,False,False,True,1,Tech Lover,Tech Lover
