cliente_id	nombre_cliente	segmento_cliente	ciudad	edad	ingreso_estimado	producto	saldo_producto	cupo_credito	fecha_vencimiento	fecha_movimiento	categoria_consumo	monto_consumo	canal	estado_producto
C001634	Cliente 1634	Affluent	Guayaquil	32	2032.89	Tarjeta de Crédito	2919.16	5500	2029-03-25	2026-03-09	Others	121.33	POS	Activo
C000084	Cliente 0084	Premium	Guayaquil	50	4630.39	Tarjeta de Crédito	7566.66	13000	2027-06-19	2025-05-21	Food	122.66	Branch	Activo
C000467	Cliente 0467	Affluent	Guayaquil	61	3237.81	Cuenta de Ahorros	5208.36			2026-07-07	N/A	0	Branch	Activo
C000591	Cliente 0591	Mass	Guayaquil	37	1044.72	Crédito Vehicular	20933.03		2029-09-07	2026-01-24	N/A	0	Branch	Activo
C001289	Cliente 1289	Premium	Quito	51	4273.72	Tarjeta de Crédito	3384.08	6200	2027-08-19	2026-01-22	Streaming	340.73	Web	Activo
C000787	Cliente 0787	Joven	Cuenca	41	604.83	Tarjeta de Crédito	0	1400	2030-01-04	2025-06-22	Travel	26.5	POS	Activo
C000791	Cliente 0791	Mass		34	645.18	Tarjeta de Crédito	266.47	800	2029-01-31	2025-08-18	Technology	39.18	POS	Activo
C000120	Cliente 0120	Affluent	Quito	18	2728.3	Tarjeta de Crédito	319.88	2800	2029-01-14	2025-10-28	Health	105.39	Branch	Activo
C000699	Cliente 0699	Mass	Quito	18	620.29	Tarjeta de Crédito	475.02	1200	2026-12-03	2025-09-19	Food	9.46	POS	Activo
C001913	Cliente 1913	Joven	Guayaquil	18	528.08	Crédito Hipotecario	36193.41		2030-09-15	2025-12-19	N/A	0	Branch	Activo
C001591	Cliente 1591	Mass	Guayaquil	37	650.91	Tarjeta de Crédito	462.44	900	2027-08-22	2025-10-09	Supermarket	55.74	POS	Activo
C002030	Cliente 2030	Joven	Guayaquil	52	387.28	Cuenta Corriente	1316.36			2025-01-06	N/A	0	App	Activo
C001168	Cliente 1168	Affluent	Quito	38	2359.49	Tarjeta de Crédito	2140.08	4800	2030-04-19	2025-11-11	Streaming	553.8	POS	Activo
C002097	Cliente 2097	Mass	Guayaquil	52	1556.21	Crédito Hipotecario	44132.47		2030-08-29	2025-10-21	N/A	0	App	Activo
C001933	Cliente 1933	Mass	Loja	36	887.42	Tarjeta de Crédito	164.6	1800	2030-04-14	2026-08-07	Fuel	123.36	POS	Activo
C001818	Cliente 1818	Mass	Guayaquil	44	716.61	Tarjeta de Crédito	270.76	2100	2028-10-19	2026-03-24	Travel	148.11	POS	Activo
C001627	Cliente 1627	PyME	Ambato	46	3778.56	Cuenta Corriente	13968.89			2025-05-16	N/A	0	Branch	Activo
C001891	Cliente 1891	Premium	Quito	34	5249.95	Tarjeta de Crédito	1320.09	7300	2028-01-22	2026-07-10	Food	267.31	Web	Activo
C000663	Cliente 0663	Affluent	Guayaquil	41	2268.42	Tarjeta de Crédito	2922.58	6000	2027-10-19	2026-02-20	Food	273.51	POS	Activo
C001104	Cliente 1104	Mass	Guayaquil	29	921.9	Crédito Hipotecario	27816.05		2030-04-21	2025-02-06	N/A	0	Branch	Activo
C001621	Cliente 1621	Mass	Guayaquil	32	1747.23	Tarjeta de Crédito	514.23	4500	2030-08-29	2025-02-02	Supermarket	61.08	POS	Activo
C000517	Cliente 0517	Joven	Quito	36	542.35	Tarjeta de Crédito	997.93	1500	2028-03-18	2026-05-19	Others	95.79	Web	Activo
C001569	Cliente 1569	Premium	Loja	50	3086.44	Crédito Hipotecario	83044.74		2026-11-23	2025-03-11	N/A	0	Web	Activo
C000394	Cliente 0394	Affluent	Quito	33	2583.03	Tarjeta de Crédito	1555.78	5900	2027-01-10	2026-04-04	Supermarket	92.42	POS	Activo
C000636	Cliente 0636	Mass	Guayaquil	41	1096.03	Tarjeta de Crédito	1675.37	3200	2028-05-07	2025-06-08	Technology	17.9	POS	Activo
C001118	Cliente 1118	Mass	Manta	32	634.16	Tarjeta de Crédito	212.7	1000	2026-09-26	2025-06-13	Supermarket	89.31	POS	Activo
C001987	Cliente 1987	Mass	Quito	18	903.4	Tarjeta de Crédito	1456.63	2600	2028-05-30	2025-06-30	Education	19.48	Web	Activo
C000145	Cliente 0145	Joven	Cuenca	37	1649.94	Tarjeta de Crédito	1105.64	4600	2027-09-21	2026-08-12	Food	28.5	POS	Activo
C000222	Cliente 0222	Mass	Quito	45	933.02	Tarjeta de Crédito	173.51	1800	2029-09-24	2025-07-12	Entertainment	105.44	Branch	Activo
C000125	Cliente 0125	Mass	Loja	35	935.9	Crédito Vehicular	22113.47		2027-07-14	2025-05-06	N/A	0	Branch	Activo
C001293	Cliente 1293	Mass	Ambato	38	562.73	Tarjeta de Crédito	164.24	1000	2027-07-15	2025-04-25	Technology	8.16	Branch	Activo
C001211	Cliente 1211	Mass	Guayaquil	51	712.17	Tarjeta de Crédito	639.29	2100	2027-04-18	2026-02-28	Health	10.38	POS	Activo
C002152	Cliente 2152	Mass	Quito	24	898.97	Cuenta de Ahorros	2363.68			2025-08-04	N/A	0	ATM	Activo
C001939	Cliente 1939	Mass	Guayaquil	18	616.4	Tarjeta de Crédito	427.56	1500	2028-10-25	2026-06-09	Streaming	13.79	App	Activo
C001758	Cliente 1758	Affluent	Quito	35	3670.94	Cuenta de Ahorros	1772.7			2025-01-20	N/A	0	ATM	Activo
C000873	Cliente 0873	Mass	Guayaquil	53	599.16	Crédito Hipotecario	74186.47		2027-05-18	2026-03-24	N/A	0	ATM	Activo
C000696	Cliente 0696	Mass	Guayaquil	42	1264.9	Cuenta Corriente	2877.72			2025-12-05	N/A	0	Branch	Activo
C001918	Cliente 1918	Affluent	Cuenca	44	1318.0	Crédito de Consumo	8352.48		2028-06-07	2025-11-14	N/A	0	Branch	Activo
C001459	Cliente 1459	Mass	Guayaquil	45	865.81	Cuenta Corriente	1502.67			2026-01-19	N/A	0	Web	Activo
C001931	Cliente 1931	Mass	Guayaquil	27	650.2	Tarjeta de Crédito	88.45	800	2029-08-23	2025-07-05	Travel	52.44	POS	Activo
C000440	Cliente 0440	Mass	Cuenca	48	754.17	Tarjeta de Crédito	470.86	1500	2026-12-14	2026-07-12	Education	72.99	App	Activo
C000032	Cliente 0032	Affluent	Quito	19	2495.57	Crédito Vehicular	23967.69		2030-10-21	2026-08-01	N/A	0	App	Activo
C000069	Cliente 0069	Mass	Loja	30	658.85	Tarjeta de Crédito	484.71	1100	2026-09-29	2025-02-10	Fuel	18.42	Branch	Activo
C000435	Cliente 0435	Mass	Manta	32	862.79	Tarjeta de Crédito	196.28	1000	2028-04-19	2025-07-22	Food	99.59	ATM	Activo
C001350	Cliente 1350	Mass	Cuenca	29	1360.67	Tarjeta de Crédito	457.48	3800	2027-05-04	2026-02-04	Others	28.86	POS	Activo
C001313	Cliente 1313	PyME	Cuenca	36	2777.2	Tarjeta de Crédito	1197.86	4200	2030-08-27	2026-05-24	Education	31.57	Branch	Activo
C001661	Cliente 1661	PyME	Loja	48	3493.3	Cuenta de Ahorros	12274.45			2025-07-01	N/A	0	App	Activo
C000394	Cliente 0394	Affluent	Quito	33	2583.03	Tarjeta de Crédito	1555.78	5900	2027-01-10	2025-08-29	Travel	118.3	App	Activo
C000197	Cliente 0197	Mass	Guayaquil	40	1318.72	Cuenta Corriente	-100			2025-03-10	N/A	0	Branch	Activo
C001219	Cliente 1219	Premium	Cuenca	18	6232.12	Cuenta de Ahorros	24878.04			2026-05-28	N/A	0	App	Activo
C001542	Cliente 1542	Premium	Cuenca	53	3559.57	Tarjeta de Crédito	4826.88	8900	2026-09-19	2026-07-15	Entertainment	250.11	App	Activo
C000557	Cliente 0557	Premium	Guayaquil	50	5055.6	Tarjeta de Crédito	4545.68	11900	2030-09-01	2025-07-12	Supermarket	210.57	App	Activo
C000641	Cliente 0641	Joven	Cuenca	46	650.58	Cuenta Corriente	2081.08			2025-03-23	N/A	0	Branch	Activo
C001793	Cliente 1793	Mass	Guayaquil	44	636.16	Tarjeta de Crédito	79.01	700	2030-05-11	2026-08-06	Entertainment	11.62	Web	Activo
C002097	Cliente 2097	Mass	Guayaquil	52	1556.21	Tarjeta de Crédito	585.43	2200	2028-05-04	2026-07-18	Supermarket	33.36	Web	Activo
C001871	Cliente 1871	Affluent	Cuenca	45	1392.55	Crédito Vehicular	16540.04		2032-07-29	2026-04-22	N/A	0	ATM	Activo
C002037	Cliente 2037	Mass	Guayaquil	49	852.66	Tarjeta de Crédito	937.87	2400	2030-09-18	2025-11-21	FOOD 	189.41	App	Activo
C000489	Cliente 0489	Mass	Loja	43	1056.6	Crédito Vehicular	22306.01		2030-12-11	2026-03-07	N/A	0	Branch	Activo
C000505	Cliente 0505	Premium	Quito	50	3095.13	Tarjeta de Crédito	1054.39	6300	2028-04-05	2025-04-01	Entertainment	233.41	POS	Activo
C000051	Cliente 0051	Joven	Guayaquil	48	621.93	Tarjeta de Crédito	246.4	900	2027-05-19	2025-06-28	Travel	24.47	POS	Activo
C001298	Cliente 1298	Mass	Guayaquil	64	1030.53	Crédito Vehicular	15028.14		2032-04-24	2025-09-23	N/A	0	Branch	Activo
C002187	Cliente 2187	Mass	Quito	27	1058.88	Tarjeta de Crédito	1380.8	2400	2030-05-01	2025-08-16	Streaming	126.87	POS	Activo
C000492	Cliente 0492	Joven	Cuenca	40	784.97	Tarjeta de Crédito	599.67	2100	2029-12-05	2025-11-28	Streaming	18.89	POS	Activo
C001630	Cliente 1630	Joven	Guayaquil	50	554.4	Cuenta Corriente	1828.43			2025-09-30	N/A	0	Web	Activo
C001652	Cliente 1652	Mass	Guayaquil	30	821.83	Tarjeta de Crédito	560.75	1400	2027-01-30	2026-05-20	Others	27.16	POS	Activo
C002047	Cliente 2047	Premium	Guayaquil	40	4961.24	Tarjeta de Crédito	8426.77	13700	2029-07-07	19/06/2026	Technology	842.7	POS	Activo
C000936	Cliente 0936	Mass	Manta	36	977.9	Crédito Vehicular	18298.34		2027-11-24	2026-05-30	N/A	0	Branch	Activo
C001080	Cliente 1080	Mass	Guayaquil	52	697.65	Tarjeta de Crédito	592.58	1100	2027-01-17	2025-10-13	Food	63.81	POS	Activo
C000116	Cliente 0116	Affluent	Loja	31	2641.54	Cuenta de Ahorros	11656.22			2026-01-28	N/A	0	Branch	Activo
C001403	Cliente 1403	Affluent	Quito	29	2582.06	Cuenta de Ahorros	4891.81			2025-02-22	N/A	0	Branch	Activo
C000325	Cliente 0325	Joven	Quito	35	459.53	Crédito de Consumo	3482.19		2032-07-26	2025-09-12	N/A	0	Branch	Activo
C000522	Cliente 0522	Mass	Cuenca	41	853.05	Cuenta Corriente	5428.28			2025-07-08	N/A	0	Web	Activo
C002194	Cliente 2194	Mass	Quito	45	1102.46	Tarjeta de Crédito	752.74	3000	2030-06-01	2025-03-28	Streaming	17.3	Branch	Activo
C001262	Cliente 1262	Affluent	Guayaquil	42	1949.59	Tarjeta de Crédito	468.89	2300	2029-06-01	2026-01-12	Supermarket	101.63	Web	Activo
C002012	Cliente 2012	PyME	Guayaquil	32	2705.32	Tarjeta de Crédito	1700.16	7100	2027-02-06	2025-09-11	Technology	19.64	POS	Activo
C001855	Cliente 1855	Joven	Quito	33	763.54	Cuenta Corriente	1890.07			2025-06-04	N/A	0	App	Activo
C001714	Cliente 1714	Mass	Ambato	46	851.86	Tarjeta de Crédito	1095.77	2100	2029-01-11	2025-03-01	Health	52.45	POS	Activo
C001575	Cliente 1575	Premium	Quito	24	5508.21	Tarjeta de Crédito	4440.35	12500	2028-03-31	2025-10-09	Others	193.46	POS	Activo
C000735	Cliente 0735	PyME	Quito	47	2493.63	Cuenta de Ahorros	6494.35			2025-06-26	N/A	0	Branch	Activo
C001454	Cliente 1454	Mass	Guayaquil	47	1173.62	Tarjeta de Crédito	623.68	3400	2026-10-17	2025-04-12	Food	41.65	Branch	Activo
C000301	Cliente 0301	Joven	Cuenca	59	365.79	Tarjeta de Crédito	0	800	2030-02-02	2025-06-27	Streaming	17.74	Web	Activo
C001320	Cliente 1320	PyME	Cuenca	38	7250.0	Crédito Vehicular	27286.49		2027-04-16	2026-07-21	N/A	0	App	Activo
C001134	Cliente 1134	Mass	Manta	34	1105.86	Tarjeta de Crédito	616.48	2100	2027-10-17	2025-06-01	Food	54.95	Branch	Activo
C001754	Cliente 1754	Mass	Guayaquil	41	646.46	Tarjeta de Crédito	691.98	1700	2030-02-20	2025-10-09	Food	153.72	POS	Activo
C000871	Cliente 0871	Mass	Ambato	47	904.2	Tarjeta de Crédito	217.58	1100	2027-05-01	2026-03-25	Health	78.86	App	Activo
C000786	Cliente 0786	Premium	Quito	35	4708.36	Tarjeta de Crédito	1824.38	11100	2027-03-29	2025-04-25	Technology	383.03	POS	Activo
C001074	Cliente 1074	Affluent	Cuenca	30	3684.82	Crédito de Consumo	12290.16		2030-11-02	2026-03-31	N/A	0	Branch	Activo
C001965	Cliente 1965	Premium	Quito	44	3106.87	Tarjeta de Crédito	160.67	8300	2027-11-05	2026-05-09	Health	108.32	App	Activo
C000383	Cliente 0383	Mass	Guayaquil	31	1038.79	Tarjeta de Crédito	1517.34	2900	2026-09-17	2025-01-05	Technology	29.41	App	Activo
C000741	Cliente 0741	PyME	Guayaquil	39	2649.04	Cuenta Corriente	-100			2025-02-18	N/A	0	ATM	Activo
C001566	Cliente 1566	Mass	Manta	29	385.67	Crédito de Consumo	3692.85		2032-06-06	2026-02-02	N/A	0	App	Activo
C001870	Cliente 1870	Affluent	Loja	20	2595.35	Tarjeta de Crédito	1374.23	6000	2027-08-23	2025-04-16	Food	68.25	POS	Activo
C001089	Cliente 1089	Mass	Quito	36	958.9	Cuenta de Ahorros	2348.45			2026-05-08	N/A	0	Web	Activo
C000354	Cliente 0354	Affluent	Loja	32	1703.34	Cuenta Corriente	1059.45			2025-05-16	N/A	0	Branch	Activo
C001755	Cliente 1755	Mass	Loja	46	2462.35	Tarjeta de Crédito	1680.75	4800	2029-11-23	2026-05-12	Fuel	9.52	App	Activo
C001865	Cliente 1865	Affluent	Guayaquil	30	2813.92	Tarjeta de Crédito	2118.51	4400	2027-12-07	2026-04-03	Supermarket	94.86	Branch	Activo
C001956	Cliente 1956	Mass	Cuenca	30	919.6	Tarjeta de Crédito	654.5	1700	2027-07-21	2025-10-21	Technology	116.81	App	Activo
C000637	Cliente 0637	Affluent	Guayaquil	47	2940.24	Crédito Hipotecario	74002.17		2029-01-20	2025-09-12	N/A	0	Web	Activo
C000402	Cliente 0402	PyME	Guayaquil	42	3125.81	Crédito de Consumo			2030-03-08	2025-07-08	N/A	0	App	Activo
C001422	Cliente 1422	Affluent	Quito	42	1307.79	Crédito Vehicular	19408.2		2028-07-23	2026-03-11	N/A	0	Branch	Activo
C000770	Cliente 0770	PyME	Quito	45	5100.35	Tarjeta de Crédito	2831.21	8900	2027-07-07	2025-02-07	Travel	233.34	POS	Activo
C000151	Cliente 0151	Premium	Guayaquil	18	2238.32	Tarjeta de Crédito	1212.59	2500	2029-01-21	2026-01-13	Supermarket	77.01	ATM	Activo
C001579	Cliente 1579	Premium	Manta	28	6233.73	Tarjeta de Crédito	4114.97	9200	2027-02-05	2026-08-03	Education	96.8	POS	Activo
C000118	Cliente 0118	Affluent	Guayaquil	32	1531.34	Cuenta de Ahorros	5115.51			2026-04-09	N/A	0	Web	Activo
C002105	Cliente 2105	Premium	Quito	26	3953.28	Tarjeta de Crédito	619.27	5500	2028-03-18	2026-03-22	Education	110.57	POS	Activo
C001681	Cliente 1681	Affluent	Guayaquil	45	2216.71	Tarjeta de Crédito	457.1	4100	2030-01-27	2026-01-30	Supermarket	59.41	POS	Activo
C001774	Cliente 1774	Affluent	Cuenca	43	1543.99	Tarjeta de Crédito	474.36	1900	2028-09-11	2026-05-23	Education	24.28	Branch	Activo
C000194	Cliente 0194	PREMIUM 	Cuenca	37	980.57	Tarjeta de Crédito	215.53	1900	2027-01-26	2026-07-21	Others	137.2	App	Activo
C000838	Cliente 0838	Affluent	Loja	39	2497.79	Tarjeta de Crédito	1586.83	3500	2030-06-06	2025-04-06	Entertainment	296.84	App	Activo
C000806	Cliente 0806	Mass	Quito	28	1399.61	Tarjeta de Crédito	553.83	2000	2026-10-27	2025-07-03	Fuel	101.78	Web	Activo
C000705	Cliente 0705	Mass	Guayaquil	60	1002.42	Crédito Hipotecario	44427.19		2028-07-04	2026-06-05	N/A	0	ATM	Activo
C000265	Cliente 0265	PyME	Quito	41	1785.79	Cuenta Corriente	8020.07			2025-04-13	N/A	0	Web	Activo
C001054	Cliente 1054	Mass	Cuenca	38	708.09	Crédito Vehicular	11282.57		2028-06-07	2026-03-06	N/A	0	Branch	Activo
C001531	Cliente 1531	Affluent	Guayaquil	43	3326.04	Tarjeta de Crédito	5720.24	8200	2030-03-28	2025-09-11	Streaming	65.94	POS	Activo
C000857	Cliente 0857	Joven	Ambato	22	620.24	Crédito Hipotecario	55037.57		2028-01-21	2025-04-06	N/A	0	Web	Activo
C000480	Cliente 0480	Mass	Cuenca	41	430.22	Crédito Hipotecario	58768.49		2028-10-17	2025-11-02	N/A	0	App	Activo
C000394	Cliente 0394	Affluent	Quito	33	2583.03	Tarjeta de Crédito	1555.78	5900	2027-01-10	2025-01-14	Travel	167.3	POS	Activo
C001945	Cliente 1945	Mass	Quito	22	1244.89	Tarjeta de Crédito	862.73	2800	2027-12-25	2025-12-20	Others	29.28	Web	Activo
C000190	Cliente 0190	Joven	Guayaquil	68	481.66	Tarjeta de Crédito	172.92	500	2028-03-16	2025-09-07	Fuel	66.83	App	Activo
C001541	Cliente 1541	Mass	Quito	32	711.96	Crédito Hipotecario	57130.8		2030-12-10	2025-09-23	N/A	0	Branch	Activo
C000525	Cliente 0525	Mass	Guayaquil	44	809.82	Tarjeta de Crédito	202.78	900	2029-10-26	2026-03-26	Supermarket	110.85	Web	Activo
C001601	Cliente 1601	Mass	Guayaquil	44	713.38	Tarjeta de Crédito	341.25	900	2030-04-21	2026-07-27	Entertainment	22.63	POS	Activo
C001923	Cliente 1923	Joven	Cuenca	39	1319.34	Crédito Hipotecario	81325.9		2030-03-20	2026-05-22	N/A	0	Branch	Activo
C001363	Cliente 1363	Affluent	Ambato	51	1981.91	Tarjeta de Crédito	912.33	4100	2029-07-25	2026-08-06	Entertainment	42.71	POS	Activo
C002121	Cliente 2121	Mass	Quito	54	1593.0	Tarjeta de Crédito	2053.49	4300	2027-05-13	2025-08-15	Health	46.89	App	Activo
C001905	Cliente 1905	Affluent	Guayaquil	37	2954.87	Tarjeta de Crédito	892.45	6200	2029-05-08	2025-03-07	Fuel	155.52	Branch	Activo
C000220	Cliente 0220	Mass	Guayaquil	35	713.47	Tarjeta de Crédito	745.51	1700	2027-06-13	2025-09-25	Food	59.97	App	Activo
C001401	Cliente 1401	Mass	Guayaquil	30	1011.59	Cuenta de Ahorros	1587.62			2026-02-11	N/A	0	Web	Activo
C000845	Cliente 0845	pyme	Ambato	31	670.03	Crédito Vehicular	22894.52		2032-04-04	2025-03-29	N/A	0	App	Activo
C001730	Cliente 1730	Mass	Quito	47	578.08	Tarjeta de Crédito	287.85	600	2028-04-23	2025-07-25	Entertainment	27.83	POS	Activo
C001891	Cliente 1891	Premium	Quito	34	5249.95	Tarjeta de Crédito	1320.09	7300	2028-01-22	2025-06-26	Food	908.31	Branch	Activo
C001092	Cliente 1092	Affluent	Guayaquil	42	1905.63	Crédito Hipotecario	31650.35		2029-07-01	2025-09-12	N/A	0	Web	Activo
C000697	Cliente 0697	Premium	Quito	23	3312.77	Tarjeta de Crédito	3398.28	4800	2027-12-29	2025-05-10	Travel	45.49	Branch	Activo
C001144	Cliente 1144	Mass	Guayaquil	46	846.56	Tarjeta de Crédito	539.9	1900	2030-09-07	2026-06-18	Health	155.95	POS	Activo
C001179	Cliente 1179	Mass	Guayaquil	28	1007.4	Tarjeta de Crédito	1459.98	3000	2029-07-23	2026-07-27	Travel	171.71	App	Activo
C001678	Cliente 1678	Mass	Cuenca	37	829.32	Tarjeta de Crédito	378.37	2000	2027-08-27	2025-11-07	Travel	84.4	Branch	Activo
C000471	Cliente 0471	Affluent	Manta	37	2505.03	Tarjeta de Crédito	964.85	4200	2029-12-25	2025-06-17	Education	60.65	Web	Activo
C000523	Cliente 0523	Mass	Quito	45	839.22	Tarjeta de Crédito	290.94	1700	2028-01-13	2025-09-21	Technology	15.98	POS	Activo
C000624	Cliente 0624	Affluent	Cuenca	54	2030.65	Tarjeta de Crédito	1643.76	3800	2027-08-04	2025-05-05	Food	58.2	POS	Activo
C002122	Cliente 2122	Affluent	Ambato	18	1380.06	Tarjeta de Crédito	607.84	2000	2030-06-12	2025-09-11	Supermarket	97.07	POS	Activo
C000256	Cliente 0256	Premium	Guayaquil	44	3492.9	Tarjeta de Crédito	3675.92	5100	2029-02-21	2025-09-27	Travel	81.85	App	Activo
C000911	Cliente 0911	Mass	Guayaquil	25	661.48	Crédito Vehicular	8812.28		2030-11-24	2026-06-28	N/A	0	App	Activo
C001846	Cliente 1846	Mass	Ambato	50	829.13	Crédito de Consumo	6527.27		2031-03-25	2025-06-16	N/A	0	Branch	Activo
C000525	Cliente 0525	Mass	Guayaquil	44	809.82	Crédito de Consumo	6815.56		2027-09-30	2026-03-07	N/A	0	Branch	Activo
C001652	Cliente 1652	Mass	Guayaquil	30	821.83	Crédito Hipotecario	87659.63		2029-09-10	2026-08-01	N/A	0	App	Activo
C001871	Cliente 1871	Affluent	Cuenca	45	1392.55	Tarjeta de Crédito	1714.76	3900	2027-03-26	2025-06-01	Travel	144.78	Web	Activo
C001696	Cliente 1696	Joven	Quito	32	592.94	Crédito Hipotecario	93413.76		2031-04-06	2025-03-15	N/A	0	Branch	Activo
C000840	Cliente 0840	Premium	Quito	36	5814.32	Tarjeta de Crédito	4913.01	14300	2028-10-15	2026-02-26	Technology	60.44	POS	Activo
C000571	Cliente 0571	Premium	Guayaquil	52	9931.98	Tarjeta de Crédito	5288.19	22300	2029-06-28	2025-11-24	Food	744.82	POS	Activo
C000947	Cliente 0947	PyME	Manta	30	2048.06	Crédito de Consumo	13372.52		2029-09-12	2025-05-02	N/A	0	Branch	Activo
C000699	Cliente 0699	Mass	Quito	18	620.29	Tarjeta de Crédito	475.02	1200	2026-12-03	2026-04-13	Streaming	21.87	POS	Activo
C000200	Cliente 0200	PREMIUM 	Manta	36	1255.17	Cuenta de Ahorros	1882.75			2025-11-28	N/A	0	App	Activo
C001086	Cliente 1086	Mass	Loja	28	884.87	Tarjeta de Crédito	53.85	2000	2030-06-11	2025-07-14	Entertainment	21.21	POS	Activo
C001032	Cliente 1032	Mass	Guayaquil	26	557.1	Tarjeta de Crédito	349.06	900	2030-04-12	2025-06-08	Travel	27.43	App	Activo
C000925	Cliente 0925	Mass	Ambato	44	1638.08	Tarjeta de Crédito	678.18	2300	2030-03-28	2026-07-29	Supermarket	32.39	Branch	Activo
C000840	Cliente 0840	Premium	Quito	36	5814.32	Tarjeta de Crédito	4913.01	14300	2028-10-15	2026-06-04	Travel	653.5	POS	Activo
C000690	Cliente 0690	Premium	Cuenca	53	3287.27	Tarjeta de Crédito	1016.2	8100	2027-01-18	2025-08-01	Technology	32.49	POS	Activo
C001235	Cliente 1235	Joven	Quito	42	635.65	Crédito Hipotecario	78386.43		2028-07-08	2026-03-02	N/A	0	Branch	Activo
C001994	Cliente 1994	Mass	Quito	24	680.06	Cuenta Corriente	2526.04			2025-06-01	N/A	0	Branch	Activo
C001822	Cliente 1822	Mass	Cuenca	19	927.32	Tarjeta de Crédito	493.4	1500	2028-06-05	2025-07-02	Food	23.14	Web	Activo
C001953	Cliente 1953	PyME	Guayaquil	29	1720.58	Tarjeta de Crédito	210.81	2600	2029-02-25	2025-03-02	Entertainment	62.12	POS	Activo
C001769	Cliente 1769	Premium	Ambato	43	5077.58	Tarjeta de Crédito	0	14300	2029-06-19	2026-05-18	Fuel	195.52	Branch	Activo
C001513	Cliente 1513	Mass	Guayaquil	47	975.35	Cuenta de Ahorros	1805.36			2026-05-28	N/A	0	Web	Activo
C000027	Cliente 0027	Mass	Guayaquil	18	1471.27	Cuenta de Ahorros	5850.03			2025-11-24	N/A	0	ATM	Activo
C001403	Cliente 1403	Affluent	Quito	29	2582.06	Cuenta de Ahorros	4891.81			2026-06-21	N/A	0	ATM	Activo
C000439	Cliente 0439	Mass	Guayaquil	41	828.51	Tarjeta de Crédito	304.12	1500	2028-09-04	2025-12-06	Entertainment	7.49	POS	Activo
C000736	Cliente 0736	Mass	Quito	42	647.42	Crédito Vehicular	24937.1		2030-03-06	2025-12-30	N/A	0	App	Activo
C001569	Cliente 1569	Premium	Loja	50	3086.44	Tarjeta de Crédito	2125.09	3300	2028-10-18	2025-01-27	Fuel	93.54	Web	Activo
C001773	Cliente 1773	Affluent	Cuenca	74	3214.41	Tarjeta de Crédito	3582.99	6800	2029-09-25	2025-11-07	Streaming	43.61	POS	Activo
C001632	Cliente 1632	Affluent	Guayaquil	33	2229.21	Cuenta de Ahorros	1644.1			2026-01-18	N/A	0	App	Activo
C001802	Cliente 1802	Joven	Quito	42	1094.32	Crédito Vehicular	22933.78		2030-10-15	2026-03-25	N/A	0	Branch	Activo
C001500	Cliente 1500	Affluent	Quito	37	2411.82	Tarjeta de Crédito	2459.3	6700	2029-10-25	2025-02-12	Entertainment	97.45	App	Activo
C001051	Cliente 1051	PyME	Cuenca	18	5401.36	Cuenta de Ahorros	16354.12			2025-10-25	N/A	0	Branch	Activo
C001831	Cliente 1831	Joven	Guayaquil	33	531.3	Tarjeta de Crédito	162.11	600	2030-03-16	2025-05-13	Technology	18.13	POS	Activo
C000848	Cliente 0848	Mass	Ambato	32	931.47	Tarjeta de Crédito	554.97	1200	2028-11-08	2025-10-24	Super Market	41.02	POS	Activo
C002172	Cliente 2172	Mass	Ambato	18	1832.64	Tarjeta de Crédito	674.13	2500	2027-01-25	2026-02-12	Travel	354.67	POS	Activo
C000773	Cliente 0773	Affluent	Loja	29	2645.17	Crédito Vehicular	28480.55		2031-05-31	2026-06-24	N/A	0	Branch	Activo
C001243	Cliente 1243	Mass	Guayaquil	50	1954.89	Tarjeta de Crédito	280.14	2000	2030-08-18	2025-11-11	Food	69.0	App	Activo
C000657	Cliente 0657	Mass	Cuenca	30	1386.36	Tarjeta de Crédito	1932.18	3600	2029-01-02	2025-03-18	Travel	87.88	Web	Activo
C002161	Cliente 2161	JOVEN	Guayaquil	39	712.66	Tarjeta de Crédito	365.14	900	2028-06-15	2026-07-27	Supermarket	40.37	POS	Activo
C000937	Cliente 0937	Joven	Quito	32	640.37	Cuenta de Ahorros	54.5			2025-03-26	N/A	0	ATM	Activo
C001150	Cliente 1150	Mass	Ambato	22	1170.43	Tarjeta de Crédito	540.73	2900	2029-06-22	2025-05-17	Technology	25.57	App	Activo
C000758	Cliente 0758	Mass	Manta	22	1587.05	Cuenta de Ahorros	1590.48			2025-06-16	N/A	0	Web	Activo
C000124	Cliente 0124	Joven	Guayaquil	56	561.33	Tarjeta de Crédito	127.69	600	2029-05-17	2026-05-19	Education	8.78	POS	Activo
C000397	Cliente 0397	Premium	Guayaquil	67	3278.61	Cuenta de Ahorros	2768.13			2026-01-17	N/A	0	App	Activo
C001568	Cliente 1568	Joven	Quito	77	816.73	Tarjeta de Crédito	916.35	2000	2028-02-14	2025-09-05	Supermarket	15.44	App	Activo
C001128	Cliente 1128	Mass	Guayaquil	18	1315.61	Cuenta de Ahorros	1324.83			2025-09-01	N/A	0	Web	Activo
C001333	Cliente 1333	Affluent	Quito	35	2156.49	Crédito de Consumo	15141.48		2027-07-26	2026-03-31	N/A	0	Web	Activo
C001181	Cliente 1181	Mass	Quito	34	589.76	Crédito de Consumo	3685.74		2026-11-10	2025-08-14	N/A	0	App	Activo
